screen_name;text;Labeling
HamidDimyati;"Pilpres 2024 bisa jadi 2 kubu lagi! 
1. Ganjar Pranowo: 15,7%
2. Prabowo Subianto: 14,9%
3. Anies Baswedan: 11,0%
4. Sandiaga Uno: 7,9%
5. Ridwan Kamil: 7,1%

https://t.co/P8RS6cpHG4";Positive
diskomkabbekasi;Gubernur Jabar Ridwan Kamil mengatakan dari total pinjaman tersebut, sebesar Rp 800 miliar dipinjamkan ke kota/kabupaten sebagai upaya menggerakkan perekonomian di tengah pandemi Covid-19.;Positive
diskomkabbekasi;Hal tersebut dicanangkan pada kegiatan Video Conference bersama Gubernur Jawa Barat, Ridwan Kamil di Gedung Diskominfosantik Kabupaten Bekasi, Cikarang Pusat, Rabu (30/12/2020).;Positive
Suryonobambang2;@eko_kuntadhi @AT_AbdillahToha Fadli zoo tidak terima FPI dibubarkan....salahkanlah Ridwan Kamil,yang menuntut kesalahan bapak Mahfud MD.....hehehehe;Positive
IRWAN989frf;@TofaTofa_id Klo bidang dalam pencitraan bu risma dan pak ganjar emang jago bos pak ridwan kamil aja kalah;Positive
excelalkamandka;"Enak banget mau pcr cuma butuh ktp

Tau gitu ngapain ridwan kamil bikin taman jomblo https://t.co/d56tC4fRZe";Positive
zonasubang;"Ridwan Kamil Tanda Tangani Perjanjian Pinjaman Daerah 2021 dan Komitmen Bersama 22 Kepala Daerah se-Jabar

https://t.co/iZGjMcT2nY";Positive
Jabar24Jam;"Ridwan Kamil Tanda Tangani Perjanjian Pinjaman Daerah 2021 dan Komitmen Bersama 22 Kepala Daerah se-Jabar

https://t.co/sRrFqOemmQ";Positive
SubangHits;"Ridwan Kamil Tanda Tangani Perjanjian Pinjaman Daerah 2021 dan Komitmen Bersama 22 Kepala Daerah se-Jabar

https://t.co/ZrgaEfg7DU";Positive
PanturaID;"Ridwan Kamil Tanda Tangani Perjanjian Pinjaman Daerah 2021 dan Komitmen Bersama 22 Kepala Daerah se-Jabar

https://t.co/NiYomkQbdn";Positive
TINTAHIJAUcom;"Ridwan Kamil Tanda Tangani Perjanjian Pinjaman Daerah 2021 dan Komitmen Bersama 22 Kepala Daerah se-Jabar

https://t.co/nEQjCpvAE4";Positive
AirinAirin_NZ;"10 Tokoh Politik Paling Diperbincangkan di Tahun 2020

1. @jokowi
2. Anies
3. @ganjarpranowo
4. Rizal Ramli
5. Fadli Zon
6. Mahfud MD
7. Ridwan Kamil
8. Hidayat Nurwahid
9. Erick Tohir
10. Budiman Sudjatmiko

Jagoanmu yg mana? 

https://t.co/oWxZwrcOJS";Positive
juang_marhaen;"Saatnya menelisik rekam jejak para tokoh dalam berorganisasi ketika masih Mahasiswa, mereka lebih memilih organisasi / lembaga yang berazaskan Pancasila atau azas yang lainnya? 
1. Anies Baswedan
2. Ganjar Pranowo
3. Ridwan Kamil
4. Khofifah Indar P
5. Dan lain2
@ruhutsitompul";Positive
Bamzfrz;@PutraWadapi Pak ganjar,pak ridwan kamil;Positive
MangSiHejo;"Ridwan Kamil Tanda Tangani Perjanjian Pinjaman Daerah 2021 dan Komitmen Bersama 22 Kepala Daerah se-Jabar

https://t.co/oZtF1BycDp";Positive
setan_nanas;@txtdrbekasi Udah enak gubernurnya ridwan kamil malah ganti anies ogah gua;Positive
fariisss__;"@txtdrpemerintah 1. PRAWAN (Prabowo-Puan)
2. Anies-Ridwan Kamil
3. Risma-Sandiaga
4. Ganjar-Ridwan Kamil";Positive
radarbandung;Aa Gym dan Syekh Ali Jaber Positif Covid-19, Ridwan Kamil Beri Dukungan dan Doa https://t.co/8qAubtQNPf https://t.co/1tMVF6Cj9G;Positive
;;
